,Age,Fantasy Points,Opp RYPG,Opp PYPG,Rush Att/G,Rush Yds/G,Rush TDs/G,Tgt/G,Rec/G,Rec Yds/G,Rec TDs/G
1085,26.217,5.9,98.1875,210.0625,1.8,11.0,0.06666666666666667,1.8,1.2666666666666666,9.866666666666667,0.0
1086,28.180999999999997,9.7,124.4375,228.0625,2.8,9.866666666666667,0.0,0.8666666666666667,0.6666666666666666,5.6,0.0
1087,22.261,2.8,108.125,235.6875,3.0,12.933333333333334,0.13333333333333333,1.3333333333333333,1.2,6.6,0.0
1088,28.176,1.3,98.125,177.75,0.2,0.5333333333333333,0.0,0.0,0.0,0.0,0.0
1089,28.101,2.9000000000000004,77.5625,226.125,10.8,37.2,0.3333333333333333,0.6,0.4666666666666667,2.0,0.0
1090,27.247,3.4000000000000004,111.0625,191.8125,9.8,32.46666666666667,0.13333333333333333,1.3333333333333333,1.2,9.466666666666667,0.0
1091,23.252,1.0,106.0625,225.625,2.6666666666666665,12.866666666666667,0.13333333333333333,0.5333333333333333,0.4666666666666667,5.333333333333333,0.0
1092,28.070999999999998,4.9,102.8125,260.75,2.2666666666666666,10.933333333333334,0.0,1.8666666666666667,1.3333333333333333,9.6,0.06666666666666667
1093,27.250999999999998,2.9000000000000004,125.25,218.75,0.3333333333333333,1.7333333333333334,0.0,0.7333333333333333,0.6666666666666666,6.333333333333333,0.0
1094,23.044,0.9,125.25,218.75,4.2,17.133333333333333,0.0,0.9333333333333333,0.8,6.533333333333333,0.0
1095,26.053,0.8,106.0625,225.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1096,27.038,2.5,91.3125,216.375,3.466666666666667,13.733333333333333,0.2,2.6666666666666665,2.0,13.266666666666667,0.0
1097,23.105,0.7000000000000001,102.8125,260.75,0.13333333333333333,1.3333333333333333,0.0,0.2,0.13333333333333333,0.5333333333333333,0.0
1098,22.331,0.6000000000000001,134.9375,198.4375,5.4,27.533333333333335,0.13333333333333333,0.6666666666666666,0.6,5.0,0.0
1099,22.048000000000002,4.4,99.5625,206.625,5.266666666666667,20.466666666666665,0.06666666666666667,4.4,3.533333333333333,22.866666666666667,0.13333333333333333
